,id,title,adj_certification,adj_type,adj_family,adj_fantasy,adj_biography,adj_war,adj_western,adj_music,adj_romance,adj_crime,adj_sci_fi,adj_history,adj_drama,adj_mystery,adj_adventure,adj_thriller,adj_horror,adj_comedy,adj_animation,adj_action,adj_directors_summary,adj_writers_summary,adj_cast_summary,adj_runtime,adj_votes,adj_year,adj_rating,adj_freq
117,tt0910970,WALLÂ·E,0.0,1.0,0.721212121212,-0.269696969697,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,-0.798484848485,0.0681818181818,-0.486363636364,0.119696969697,0.586363636364,0.212121212121,0.0681818181818,-0.35,-0.798484848485,0.227272727273,0.0,0.5,0.0,0.979020979021,0.730443279776,0.921348314607,0.951219512195,0.19028340081
29,tt3170832,Room,0.0,1.0,-0.278787878788,-0.269696969697,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,0.201515151515,0.0681818181818,0.513636363636,0.119696969697,-0.413636363636,0.212121212121,0.0681818181818,-0.35,0.201515151515,0.227272727273,0.0,0.0,0.0,0.839160839161,0.862925758284,1.0,1.0,0.186234817814
630,tt0198781,"Monsters, Inc.",0.0,1.0,0.721212121212,0.730303030303,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,0.201515151515,0.0681818181818,-0.486363636364,0.119696969697,0.586363636364,0.212121212121,-0.931818181818,0.65,0.201515151515,0.227272727273,0.5,0.5,0.0,0.979020979021,0.830761357721,0.842696629213,0.975609756098,0.178137651822
164,tt3397884,Sicario,0.0,1.0,-0.278787878788,-0.269696969697,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,-0.874242424242,0.201515151515,0.0681818181818,0.513636363636,-0.880303030303,-0.413636363636,-0.787878787879,0.0681818181818,-0.35,0.201515151515,-0.772727272727,0.0,0.0,0.0,0.818181818182,0.885337533197,1.0,0.853658536585,0.174089068826
548,tt3682448,Bridge of Spies,0.0,1.0,-0.278787878788,-0.269696969697,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,0.201515151515,-0.931818181818,0.513636363636,0.119696969697,-0.413636363636,-0.787878787879,0.0681818181818,-0.35,0.201515151515,0.227272727273,0.0,0.0,0.0,0.671328671329,0.869337315557,1.0,0.853658536585,0.174089068826
640,tt0435761,Toy Story 3,0.0,1.0,0.721212121212,0.730303030303,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,0.201515151515,0.0681818181818,-0.486363636364,0.119696969697,0.586363636364,0.212121212121,0.0681818181818,0.65,0.201515151515,0.227272727273,0.0,0.0,0.0,0.944055944056,0.862630914882,0.943820224719,0.975609756098,0.17004048583
422,tt1596363,The Big Short,0.0,1.0,-0.278787878788,-0.269696969697,-0.913636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,0.201515151515,-0.931818181818,0.513636363636,0.119696969697,-0.413636363636,0.212121212121,0.0681818181818,0.65,0.201515151515,0.227272727273,0.0,0.0,0.0,0.755244755245,0.881333250983,1.0,0.90243902439,0.165991902834
533,tt1895587,Spotlight,0.0,1.0,-0.278787878788,-0.269696969697,-0.913636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,-0.874242424242,0.201515151515,-0.931818181818,0.513636363636,0.119696969697,-0.413636363636,0.212121212121,0.0681818181818,-0.35,0.201515151515,0.227272727273,0.0,0.0,0.0,0.769230769231,0.891529244642,1.0,0.975609756098,0.161943319838
267,tt0114709,Toy Story,0.0,1.0,0.721212121212,0.730303030303,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,0.201515151515,0.0681818181818,-0.486363636364,0.119696969697,0.586363636364,0.212121212121,0.0681818181818,0.65,0.201515151515,0.227272727273,0.0,0.5,0.0,0.902097902098,0.802445362062,0.775280898876,0.975609756098,0.161943319838
279,tt2245084,Big Hero 6,1.0,1.0,0.721212121212,-0.269696969697,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,-0.798484848485,0.0681818181818,0.513636363636,0.119696969697,0.586363636364,0.212121212121,0.0681818181818,0.65,-0.798484848485,-0.772727272727,0.0,0.0,0.0,0.951048951049,0.939179173615,0.988764044944,0.926829268293,0.157894736842
573,tt2395427,Avengers: Age of Ultron,0.0,1.0,-0.278787878788,-0.269696969697,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,-0.798484848485,0.0681818181818,-0.486363636364,0.119696969697,0.586363636364,0.212121212121,0.0681818181818,-0.35,-0.798484848485,-0.772727272727,0.0,0.0,0.0,0.678321678322,0.918812920758,1.0,0.829268292683,0.153846153846
257,tt1431045,Deadpool,0.0,1.0,-0.278787878788,-0.269696969697,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,-0.836363636364,0.125757575758,-0.798484848485,0.0681818181818,-0.486363636364,0.119696969697,0.586363636364,0.212121212121,0.0681818181818,0.65,-0.798484848485,-0.772727272727,0.0,0.0,0.0,0.909090909091,0.874830520189,0.988764044944,0.975609756098,0.145748987854
75,tt3076658,Creed,0.0,1.0,-0.278787878788,-0.269696969697,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,0.201515151515,0.0681818181818,0.513636363636,0.119696969697,-0.413636363636,0.212121212121,0.0681818181818,-0.35,0.201515151515,0.227272727273,0.0,0.0,0.0,0.734265734266,0.843268306025,1.0,0.878048780488,0.141700404858
492,tt2294629,Frozen,1.0,1.0,0.721212121212,0.730303030303,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,0.201515151515,0.0681818181818,-0.486363636364,0.119696969697,0.586363636364,0.212121212121,0.0681818181818,0.65,0.201515151515,0.227272727273,0.0,0.0,0.0,0.951048951049,0.957012420186,0.977528089888,0.853658536585,0.137651821862
235,tt1217209,Brave,0.0,1.0,0.721212121212,0.730303030303,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,0.201515151515,-0.931818181818,-0.486363636364,0.119696969697,0.586363636364,0.212121212121,0.0681818181818,0.65,0.201515151515,0.227272727273,0.0,0.0,0.0,0.986013986014,0.932302190223,0.966292134831,0.756097560976,0.137651821862
53,tt2277860,Finding Dory,1.0,1.0,0.721212121212,-0.269696969697,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,0.201515151515,0.0681818181818,-0.486363636364,0.119696969697,0.586363636364,0.212121212121,0.0681818181818,0.65,0.201515151515,0.227272727273,0.0,0.0,0.0,0.986013986014,0.800001323487,0.988764044944,0.853658536585,0.137651821862
390,tt0382932,Ratatouille,0.0,1.0,0.721212121212,0.730303030303,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,0.201515151515,0.0681818181818,-0.486363636364,0.119696969697,-0.413636363636,0.212121212121,0.0681818181818,0.65,0.201515151515,0.227272727273,0.0,0.0,0.0,0.888111888112,0.917684280803,0.910112359551,0.951219512195,0.137651821862
523,tt0478970,Ant-Man,0.0,1.0,-0.278787878788,-0.269696969697,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,-0.798484848485,0.0681818181818,-0.486363636364,0.119696969697,0.586363636364,0.212121212121,0.0681818181818,0.65,-0.798484848485,-0.772727272727,0.0,0.0,0.0,0.846153846154,0.972362658855,1.0,0.80487804878,0.12955465587
595,tt0317705,The Incredibles,1.0,1.0,0.721212121212,-0.269696969697,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,0.201515151515,0.0681818181818,-0.486363636364,0.119696969697,0.586363636364,0.212121212121,0.0681818181818,-0.35,0.201515151515,-0.772727272727,0.0,0.0,0.0,0.86013986014,0.914180717683,0.876404494382,0.951219512195,0.12955465587
94,tt0120363,Toy Story 2,0.0,1.0,0.721212121212,0.730303030303,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,0.201515151515,0.0681818181818,-0.486363636364,0.119696969697,0.586363636364,0.212121212121,0.0681818181818,0.65,0.201515151515,0.227272727273,0.0,0.5,0.0,0.979020979021,0.984085073718,0.820224719101,0.926829268293,0.12955465587
543,tt0369610,Jurassic World,0.0,1.0,-0.278787878788,-0.269696969697,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,-0.798484848485,0.0681818181818,-0.486363636364,0.119696969697,0.586363636364,0.212121212121,0.0681818181818,-0.35,-0.798484848485,-0.772727272727,0.0,0.0,0.0,0.797202797203,0.956555082041,1.0,0.707317073171,0.125506072874
433,tt1979388,The Good Dinosaur,1.0,1.0,0.721212121212,0.730303030303,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,0.201515151515,-0.931818181818,0.513636363636,0.119696969697,0.586363636364,0.212121212121,0.0681818181818,0.65,0.201515151515,0.227272727273,0.0,0.0,0.0,0.986013986014,0.777187355703,1.0,0.658536585366,0.121457489879
337,tt2379713,Spectre,0.0,1.0,-0.278787878788,-0.269696969697,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,0.201515151515,0.0681818181818,-0.486363636364,0.119696969697,0.586363636364,-0.787878787879,0.0681818181818,-0.35,0.201515151515,-0.772727272727,0.0,0.0,0.0,0.629370629371,0.939165938749,1.0,0.658536585366,0.121457489879
531,tt0892769,How to Train Your Dragon,1.0,1.0,0.721212121212,0.730303030303,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,0.201515151515,0.0681818181818,-0.486363636364,0.119696969697,0.586363636364,0.212121212121,0.0681818181818,0.65,0.201515151515,-0.772727272727,0.0,0.0,0.0,0.979020979021,0.907014773051,0.943820224719,1.0,0.117408906883
429,tt1951266,The Hunger Games: Mockingjay - Part 2,0.0,1.0,-0.278787878788,-0.269696969697,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,-0.798484848485,0.0681818181818,-0.486363636364,0.119696969697,0.586363636364,-0.787878787879,0.0681818181818,-0.35,-0.798484848485,-0.772727272727,0.0,0.0,0.0,0.706293706294,0.859472193547,1.0,0.609756097561,0.113360323887
173,tt0110357,The Lion King,0.0,1.0,0.721212121212,-0.269696969697,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,0.201515151515,0.0681818181818,0.513636363636,0.119696969697,0.586363636364,0.212121212121,0.0681818181818,-0.35,0.201515151515,0.227272727273,0.0,0.0,0.0,0.958041958042,0.785775313152,0.76404494382,0.926829268293,0.113360323887
9,tt2381249,Mission: Impossible - Rogue Nation,0.0,1.0,-0.278787878788,-0.269696969697,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,0.201515151515,0.0681818181818,-0.486363636364,0.119696969697,0.586363636364,-0.787878787879,0.0681818181818,-0.35,0.201515151515,-0.772727272727,0.0,0.0,0.0,0.748251748252,0.904822932199,1.0,0.80487804878,0.109311740891
7,tt0398286,Tangled,1.0,1.0,0.721212121212,0.730303030303,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,-0.836363636364,0.125757575758,0.201515151515,0.0681818181818,-0.486363636364,0.119696969697,0.586363636364,0.212121212121,0.0681818181818,0.65,0.201515151515,0.227272727273,0.0,0.0,0.0,0.965034965035,0.947987712162,0.943820224719,0.90243902439,0.109311740891
567,tt0816692,Interstellar,0.0,1.0,-0.278787878788,-0.269696969697,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,-0.798484848485,0.0681818181818,0.513636363636,0.119696969697,0.586363636364,0.212121212121,0.0681818181818,-0.35,-0.798484848485,0.227272727273,0.0,0.0,0.0,0.482517482517,0.560741417189,0.988764044944,0.90243902439,0.109311740891
458,tt2582496,Me and Earl and the Dying Girl,0.0,1.0,-0.278787878788,-0.269696969697,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,0.201515151515,0.0681818181818,0.513636363636,0.119696969697,-0.413636363636,0.212121212121,0.0681818181818,0.65,0.201515151515,0.227272727273,0.0,0.0,0.0,0.93006993007,0.78720026705,1.0,0.90243902439,0.105263157895
638,tt1398426,Straight Outta Compton,0.0,1.0,-0.278787878788,-0.269696969697,-0.913636363636,0.0469696969697,0.019696969697,-0.968181818182,0.163636363636,-0.874242424242,0.201515151515,-0.931818181818,0.513636363636,0.119696969697,-0.413636363636,0.212121212121,0.0681818181818,-0.35,0.201515151515,0.227272727273,0.0,0.0,0.0,0.636363636364,0.820357282559,1.0,0.926829268293,0.101214574899
407,tt2293640,Minions,1.0,1.0,0.721212121212,-0.269696969697,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,0.201515151515,0.0681818181818,-0.486363636364,0.119696969697,0.586363636364,0.212121212121,0.0681818181818,0.65,0.201515151515,-0.772727272727,0.0,0.0,0.0,0.972027972028,0.835678110414,1.0,0.560975609756,0.101214574899
495,tt1323594,Despicable Me,0.0,1.0,0.721212121212,-0.269696969697,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,0.201515151515,0.0681818181818,-0.486363636364,0.119696969697,0.586363636364,0.212121212121,0.0681818181818,0.65,0.201515151515,0.227272727273,0.0,0.0,0.0,0.944055944056,0.983908608839,0.943820224719,0.878048780488,0.0971659919028
307,tt2080374,Steve Jobs,0.0,1.0,-0.278787878788,-0.269696969697,-0.913636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,0.201515151515,-0.931818181818,0.513636363636,0.119696969697,-0.413636363636,0.212121212121,0.0681818181818,-0.35,0.201515151515,0.227272727273,0.0,0.0,0.0,0.811188811189,0.802371099759,1.0,0.756097560976,0.0931174089069
281,tt1375666,Inception,0.0,1.0,-0.278787878788,-0.269696969697,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,-0.798484848485,0.0681818181818,-0.486363636364,0.119696969697,0.586363636364,-0.787878787879,0.0681818181818,-0.35,-0.798484848485,-0.772727272727,0.0,0.0,0.0,0.629370629371,0.164976280179,0.943820224719,0.853658536585,0.0931174089069
14,tt1646971,How to Train Your Dragon 2,1.0,1.0,0.721212121212,0.730303030303,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,0.201515151515,0.0681818181818,-0.486363636364,0.119696969697,0.586363636364,0.212121212121,0.0681818181818,0.65,0.201515151515,-0.772727272727,0.0,0.0,0.0,0.951048951049,0.892838761099,0.988764044944,0.926829268293,0.0890688259109
90,tt3498820,Captain America: Civil War,0.0,1.0,-0.278787878788,-0.269696969697,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,-0.798484848485,0.0681818181818,-0.486363636364,0.119696969697,0.586363636364,0.212121212121,0.0681818181818,-0.35,-0.798484848485,-0.772727272727,0.0,0.0,0.0,0.636363636364,0.982517477376,0.988764044944,0.951219512195,0.0890688259109
426,tt1453405,Monsters University,0.0,1.0,0.721212121212,0.730303030303,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,0.201515151515,0.0681818181818,-0.486363636364,0.119696969697,0.586363636364,0.212121212121,-0.931818181818,0.65,0.201515151515,0.227272727273,0.0,0.0,0.0,0.937062937063,0.903349450459,0.977528089888,0.780487804878,0.0890688259109
111,tt3464902,The Lobster,0.0,1.0,-0.278787878788,-0.269696969697,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,-0.836363636364,0.125757575758,-0.798484848485,0.0681818181818,0.513636363636,0.119696969697,-0.413636363636,0.212121212121,0.0681818181818,0.65,-0.798484848485,0.227272727273,0.0,0.0,0.0,0.832167832168,0.794548558723,1.0,0.731707317073,0.085020242915
634,tt2381111,Brooklyn,0.0,1.0,-0.278787878788,-0.269696969697,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,-0.836363636364,0.125757575758,0.201515151515,0.0681818181818,0.513636363636,0.119696969697,-0.413636363636,0.212121212121,0.0681818181818,-0.35,0.201515151515,0.227272727273,0.0,0.0,0.0,0.846153846154,0.787540697213,1.0,0.829268292683,0.085020242915
167,tt2402927,Carol,0.0,1.0,-0.278787878788,-0.269696969697,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,-0.836363636364,0.125757575758,0.201515151515,0.0681818181818,0.513636363636,0.119696969697,-0.413636363636,0.212121212121,0.0681818181818,-0.35,0.201515151515,0.227272727273,0.0,0.0,0.0,0.839160839161,0.775943278306,1.0,0.756097560976,0.085020242915
398,tt2361509,The Intern,0.0,1.0,-0.278787878788,-0.269696969697,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,0.201515151515,0.0681818181818,0.513636363636,0.119696969697,-0.413636363636,0.212121212121,0.0681818181818,0.65,0.201515151515,0.227272727273,0.0,0.0,0.0,0.818181818182,0.832265720815,1.0,0.731707317073,0.085020242915
186,tt0245429,Spirited Away,1.0,1.0,0.721212121212,0.730303030303,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,0.201515151515,0.0681818181818,-0.486363636364,0.119696969697,0.586363636364,0.212121212121,0.0681818181818,-0.35,0.201515151515,0.227272727273,0.0,0.0,0.0,0.79020979021,0.955947013479,0.842696629213,0.90243902439,0.085020242915
213,tt0126029,Shrek,0.0,1.0,0.721212121212,0.730303030303,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,0.201515151515,0.0681818181818,-0.486363636364,0.119696969697,0.586363636364,0.212121212121,0.0681818181818,0.65,0.201515151515,0.227272727273,0.0,0.0,0.0,0.965034965035,0.923543650058,0.842696629213,0.926829268293,0.085020242915
34,tt1690953,Despicable Me 2,0.0,1.0,0.721212121212,-0.269696969697,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,-0.798484848485,0.0681818181818,-0.486363636364,0.119696969697,0.586363636364,0.212121212121,0.0681818181818,0.65,-0.798484848485,0.227272727273,0.0,0.0,0.0,0.979020979021,0.941402631091,0.977528089888,0.829268292683,0.085020242915
611,tt2802144,Kingsman: The Secret Service,0.0,1.0,-0.278787878788,-0.269696969697,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,-0.874242424242,0.201515151515,0.0681818181818,-0.486363636364,0.119696969697,0.586363636364,-0.787878787879,0.0681818181818,0.65,0.201515151515,-0.772727272727,0.0,0.0,0.0,0.762237762238,0.970827414407,0.988764044944,0.878048780488,0.085020242915
496,tt2582802,Whiplash,0.0,1.0,-0.278787878788,-0.269696969697,0.0863636363636,0.0469696969697,0.019696969697,-0.968181818182,0.163636363636,0.125757575758,0.201515151515,0.0681818181818,0.513636363636,0.119696969697,-0.413636363636,0.212121212121,0.0681818181818,-0.35,0.201515151515,0.227272727273,0.0,0.0,0.0,0.916083916084,0.961093905785,0.988764044944,0.926829268293,0.085020242915
498,tt1355683,Black Mass,0.0,1.0,-0.278787878788,-0.269696969697,-0.913636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,-0.874242424242,0.201515151515,0.0681818181818,0.513636363636,0.119696969697,-0.413636363636,0.212121212121,0.0681818181818,-0.35,0.201515151515,0.227272727273,0.0,0.0,0.0,0.804195804196,0.817834570058,1.0,0.682926829268,0.080971659919
648,tt1661199,Cinderella,1.0,1.0,0.721212121212,0.730303030303,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,-0.836363636364,0.125757575758,0.201515151515,0.0681818181818,0.513636363636,0.119696969697,-0.413636363636,0.212121212121,0.0681818181818,-0.35,0.201515151515,0.227272727273,0.0,0.0,0.0,0.93006993007,0.805396737164,1.0,0.707317073171,0.080971659919
545,tt2820852,Furious 7,0.0,1.0,-0.278787878788,-0.269696969697,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,-0.874242424242,0.201515151515,0.0681818181818,-0.486363636364,0.119696969697,-0.413636363636,-0.787878787879,0.0681818181818,-0.35,0.201515151515,-0.772727272727,0.0,0.0,0.0,0.706293706294,0.935681492658,1.0,0.756097560976,0.080971659919
182,tt2015381,Guardians of the Galaxy,0.0,1.0,-0.278787878788,-0.269696969697,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,-0.798484848485,0.0681818181818,-0.486363636364,0.119696969697,0.586363636364,0.212121212121,0.0681818181818,-0.35,-0.798484848485,-0.772727272727,0.0,0.0,0.0,0.818181818182,0.752560946558,0.988764044944,0.975609756098,0.0769230769231
549,tt2719848,Everest,0.0,1.0,-0.278787878788,-0.269696969697,-0.913636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,0.201515151515,-0.931818181818,0.513636363636,0.119696969697,0.586363636364,-0.787878787879,0.0681818181818,-0.35,0.201515151515,0.227272727273,0.0,0.0,0.0,0.818181818182,0.831326780604,1.0,0.731707317073,0.0769230769231
299,tt2401878,Anomalisa,0.0,1.0,-0.278787878788,-0.269696969697,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,-0.836363636364,0.125757575758,0.201515151515,0.0681818181818,0.513636363636,0.119696969697,-0.413636363636,0.212121212121,0.0681818181818,0.65,0.201515151515,0.227272727273,0.0,0.0,0.0,0.965034965035,0.753138133766,1.0,0.780487804878,0.0769230769231
84,tt0837562,Hotel Transylvania,1.0,1.0,0.721212121212,0.730303030303,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,0.201515151515,0.0681818181818,-0.486363636364,0.119696969697,-0.413636363636,0.212121212121,-0.931818181818,0.65,0.201515151515,0.227272727273,0.0,0.0,0.0,0.972027972028,0.850232051316,0.966292134831,0.731707317073,0.0769230769231
48,tt1365050,Beasts of No Nation,0.0,1.0,-0.278787878788,-0.269696969697,0.0863636363636,-0.95303030303,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,0.201515151515,0.0681818181818,0.513636363636,0.119696969697,-0.413636363636,0.212121212121,0.0681818181818,-0.35,0.201515151515,0.227272727273,0.0,0.0,0.0,0.706293706294,0.759079118029,1.0,0.90243902439,0.0728744939271
367,tt0441773,Kung Fu Panda,1.0,1.0,0.721212121212,-0.269696969697,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,0.201515151515,0.0681818181818,-0.486363636364,0.119696969697,0.586363636364,0.212121212121,0.0681818181818,0.65,0.201515151515,-0.772727272727,0.0,0.0,0.0,0.979020979021,0.957371232107,0.921348314607,0.853658536585,0.0728744939271
446,tt4178092,The Gift,0.0,1.0,-0.278787878788,-0.269696969697,0.0863636363636,0.0469696969697,0.019696969697,0.0318181818182,0.163636363636,0.125757575758,0.201515151515,0.0681818181818,-0.486363636364,-0.880303030303,-0.413636363636,-0.787878787879,0.0681818181818,-0.35,0.201515151515,0.227272727273,0.0,0.0,0.0,0.909090909091,0.790418545282,1.0,0.731707317073,0.0728744939271
