rating	family	certification	fantasy	writers_summary	year	id	biography	votes	directors_summary	cast_summary	title	sci_fi	crime	romance	music	comedy	type	war	horror	adventure	freq	thriller	mystery	creators	drama	history	action	runtime	western
8.1	1	PG	0	Byron Howard|Rich Moore	2016	tt2948356	0	224947	Byron Howard|Rich Moore	Ginnifer Goodwin|Jason Bateman|Idris Elba|Jenny Slate	Zootopia	0	1	0	0	1	feature	0	0	1	61	0	1	[]	0	0	0	6480	0
8.2	0	R	0	Terence Winter|Jordan Belfort	2013	tt0993846	1	811423	Martin Scorsese	Leonardo DiCaprio|Jonah Hill|Margot Robbie|Matthew McConaughey	The Wolf of Wall Street	0	1	0	0	1	feature	0	0	0	20	0	0	[]	1	0	0	10800	0
7	0	R	0	Pablo Trapero|Esteban Student	2015	tt4411504	1	7212	Pablo Trapero	Guillermo Francella|Peter Lanzani|Lili Popovich|Gastón Cocchiarale	The Clan	0	1	0	0	0	feature	0	0	0	3	1	0	[]	1	0	0	6480	0
6.2	0	R	1	Zack Snyder|Kurt Johnstad	2014	tt1253863	0	230068	Noam Murro	Sullivan Stapleton|Eva Green|Lena Headey|Hans Matheson	300: Rise of an Empire	0	0	0	0	0	feature	1	0	0	4	0	0	[]	1	1	1	6120	0
7.9	1	PG	1	Dean DeBlois|Cressida Cowell	2014	tt1646971	0	227184	Dean DeBlois	Jay Baruchel|Cate Blanchett|Gerard Butler|Craig Ferguson	How to Train Your Dragon 2	0	0	0	0	1	feature	0	0	1	25	0	0	[]	0	0	1	6120	0
7.1	0	PG-13	0	Peter Landesman|Jeanne Marie Laskas	2015	tt3322364	1	52332	Peter Landesman	Will Smith|Alec Baldwin|Albert Brooks|David Morse	Concussion	0	0	0	0	0	feature	0	0	0	7	0	0	[]	1	0	0	7380	0
8.1	0	R	0	Aaron Guzikowski	2013	tt1392214	0	400329	Denis Villeneuve	Hugh Jackman|Jake Gyllenhaal|Viola Davis|Melissa Leo	Prisoners	0	1	0	0	0	feature	0	0	0	3	1	1	[]	1	0	0	9180	0
6.7	0	PG-13	0	Andrew Niccol	2011	tt1637688	0	310331	Andrew Niccol	Justin Timberlake|Amanda Seyfried|Cillian Murphy|Olivia Wilde	In Time	1	0	0	0	0	feature	0	0	0	5	1	0	[]	0	0	1	6540	0
6.3	0	R	0	Michael Arndt|Bill Holderman	2015	tt1178665	1	15900	Ken Kwapis	Robert Redford|Nick Nolte|Emma Thompson|Mary Steenburgen	A Walk in the Woods	0	0	0	0	1	feature	0	0	1	4	0	0	[]	1	0	0	6240	0
8.5	1	G	0	Alan Barillaro	2016	tt5613056	0	12518	Alan Barillaro		Piper	0	0	0	0	0	short	0	0	0	4	0	0	[]	0	0	0	360	0
