,id,title,freq,rating,year,votes,runtime,type,certification,action,comedy,horror,thriller,adventure,mystery,drama,history,sci_fi,crime,romance,music,western,war,biography,fantasy,family,adj_freq,adj_rating,adj_year,adj_votes,adj_runtime,adj_action,adj_comedy,adj_horror,adj_thriller,adj_adventure,adj_mystery,adj_drama,adj_history,adj_sci_fi,adj_crime,adj_romance,adj_music,adj_western,adj_war,adj_biography,adj_fantasy,adj_family,adj_type,adj_certification
329,tt0076759,Star Wars: Episode IV - A New Hope,35,8.7,1977,931163,7260,feature,PG,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.128099173554,0.928571428571,0.767123287671,0.68154456005,0.685714285714,-0.827423167849,0.234042553191,0.0401891252955,0.276595744681,-0.784869976359,0.132387706856,-0.68085106383,0.0614657210402,-0.83451536643,-0.22695035461,0.167848699764,0.0212765957447,0.0141843971631,0.0543735224586,0.0921985815603,-0.860520094563,0.0567375886525,1.0,0.0
235,tt0119217,Good Will Hunting,35,8.3,1997,621439,7560,feature,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.128099173554,0.785714285714,0.958904109589,0.448838739925,0.733333333333,0.172576832151,0.234042553191,0.0401891252955,0.276595744681,0.215130023641,0.132387706856,0.31914893617,0.0614657210402,0.16548463357,-0.22695035461,0.167848699764,0.0212765957447,0.0141843971631,0.0543735224586,0.0921985815603,0.139479905437,0.0567375886525,1.0,1.0
284,tt0114814,The Usual Suspects,34,8.6,1995,758260,6360,feature,R,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0.123966942149,0.892857142857,0.986301369863,0.551636853779,0.542857142857,0.172576832151,0.234042553191,0.0401891252955,-0.723404255319,0.215130023641,-0.867612293144,0.31914893617,0.0614657210402,0.16548463357,0.77304964539,0.167848699764,0.0212765957447,0.0141843971631,0.0543735224586,0.0921985815603,0.139479905437,0.0567375886525,1.0,1.0
186,tt0167261,The Lord of the Rings: The Two Towers,34,8.7,2002,1125594,10740,feature,PG-13,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.123966942149,0.928571428571,0.890410958904,0.827626960227,0.761904761905,0.172576832151,0.234042553191,0.0401891252955,0.276595744681,-0.784869976359,0.132387706856,0.31914893617,0.0614657210402,0.16548463357,-0.22695035461,0.167848699764,0.0212765957447,0.0141843971631,0.0543735224586,0.0921985815603,-0.860520094563,0.0567375886525,1.0,0.0
238,tt0246578,Donnie Darko,33,8.1,2001,593580,6780,feature,R,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.119834710744,0.714285714286,0.904109589041,0.427907357652,0.609523809524,0.172576832151,0.234042553191,0.0401891252955,-0.723404255319,0.215130023641,0.132387706856,0.31914893617,0.0614657210402,-0.83451536643,-0.22695035461,0.167848699764,0.0212765957447,0.0141843971631,0.0543735224586,0.0921985815603,0.139479905437,0.0567375886525,1.0,1.0
113,tt0180093,Requiem for a Dream,33,8.4,2000,586434,6120,feature,Unrated,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.119834710744,0.821428571429,0.917808219178,0.422538333003,0.504761904762,0.172576832151,0.234042553191,0.0401891252955,0.276595744681,0.215130023641,0.132387706856,0.31914893617,0.0614657210402,0.16548463357,-0.22695035461,0.167848699764,0.0212765957447,0.0141843971631,0.0543735224586,0.0921985815603,0.139479905437,0.0567375886525,1.0,0.0
267,tt1392190,Mad Max: Fury Road,32,8.1,2015,581845,7200,feature,R,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.115702479339,0.714285714286,0.712328767123,0.419090466488,0.67619047619,-0.827423167849,0.234042553191,0.0401891252955,-0.723404255319,-0.784869976359,0.132387706856,-0.68085106383,0.0614657210402,-0.83451536643,-0.22695035461,0.167848699764,0.0212765957447,0.0141843971631,0.0543735224586,0.0921985815603,0.139479905437,0.0567375886525,1.0,1.0
330,tt0477348,No Country for Old Men,32,8.1,2007,628673,7320,feature,R,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.115702479339,0.714285714286,0.821917808219,0.454273881866,0.695238095238,0.172576832151,0.234042553191,0.0401891252955,-0.723404255319,0.215130023641,0.132387706856,0.31914893617,0.0614657210402,0.16548463357,0.77304964539,0.167848699764,0.0212765957447,0.0141843971631,0.0543735224586,0.0921985815603,0.139479905437,0.0567375886525,1.0,1.0
167,tt0080684,Star Wars: Episode V - The Empire Strikes Back,32,8.8,1980,858274,7440,feature,PG,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.115702479339,0.964285714286,0.808219178082,0.626780658889,0.714285714286,-0.827423167849,0.234042553191,0.0401891252955,0.276595744681,-0.784869976359,0.132387706856,-0.68085106383,0.0614657210402,-0.83451536643,-0.22695035461,0.167848699764,0.0212765957447,0.0141843971631,0.0543735224586,0.0921985815603,-0.860520094563,0.0567375886525,1.0,0.0
276,tt0086250,Scarface,31,8.3,1983,550146,10200,feature,TV-14,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.111570247934,0.785714285714,0.849315068493,0.395273966016,0.847619047619,0.172576832151,0.234042553191,0.0401891252955,0.276595744681,0.215130023641,0.132387706856,0.31914893617,0.0614657210402,0.16548463357,0.77304964539,0.167848699764,0.0212765957447,0.0141843971631,0.0543735224586,0.0921985815603,0.139479905437,0.0567375886525,1.0,0.0
305,tt0172495,Gladiator,31,8.5,2000,1006153,9300,feature,R,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.111570247934,0.857142857143,0.917808219178,0.737887011559,0.990476190476,-0.827423167849,0.234042553191,0.0401891252955,0.276595744681,-0.784869976359,0.132387706856,0.31914893617,0.0614657210402,0.16548463357,-0.22695035461,0.167848699764,0.0212765957447,0.0141843971631,0.0543735224586,0.0921985815603,0.139479905437,0.0567375886525,1.0,1.0
199,tt0120689,The Green Mile,31,8.5,1999,806881,11340,feature,R,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0.111570247934,0.857142857143,0.931506849315,0.588167408984,0.666666666667,0.172576832151,0.234042553191,0.0401891252955,0.276595744681,0.215130023641,-0.867612293144,0.31914893617,0.0614657210402,0.16548463357,0.77304964539,0.167848699764,0.0212765957447,0.0141843971631,0.0543735224586,0.0921985815603,-0.860520094563,0.0567375886525,1.0,1.0
413,tt0317248,City of God,30,8.7,2002,544763,7800,feature,R,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.107438016529,0.928571428571,0.890410958904,0.391229541206,0.771428571429,0.172576832151,0.234042553191,0.0401891252955,0.276595744681,0.215130023641,0.132387706856,0.31914893617,0.0614657210402,0.16548463357,0.77304964539,0.167848699764,0.0212765957447,0.0141843971631,0.0543735224586,0.0921985815603,0.139479905437,0.0567375886525,1.0,1.0
69,tt0062622,2001: A Space Odyssey,30,8.3,1968,438246,8940,feature,G,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.107438016529,0.785714285714,0.643835616438,0.311199818478,0.952380952381,0.172576832151,0.234042553191,0.0401891252955,0.276595744681,-0.784869976359,-0.867612293144,-0.68085106383,0.0614657210402,-0.83451536643,-0.22695035461,0.167848699764,0.0212765957447,0.0141843971631,0.0543735224586,0.0921985815603,0.139479905437,0.0567375886525,1.0,0.0
81,tt2562232,Birdman or (The Unexpected Virtue of Ignorance),29,7.8,2014,409972,7140,feature,R,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.103305785124,0.607142857143,0.72602739726,0.289956633067,0.666666666667,0.172576832151,-0.765957446809,0.0401891252955,0.276595744681,0.215130023641,0.132387706856,0.31914893617,0.0614657210402,0.16548463357,-0.22695035461,-0.832151300236,0.0212765957447,0.0141843971631,0.0543735224586,0.0921985815603,0.139479905437,0.0567375886525,1.0,1.0
359,tt0060196,"The Good, the Bad and the Ugly",28,8.9,1966,514887,9660,feature,Approved,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.099173553719,1.0,0.616438356164,0.368782720546,0.933333333333,0.172576832151,0.234042553191,0.0401891252955,0.276595744681,0.215130023641,0.132387706856,-0.68085106383,0.0614657210402,0.16548463357,-0.22695035461,0.167848699764,0.0212765957447,-0.985815602837,0.0543735224586,0.0921985815603,0.139479905437,0.0567375886525,1.0,0.0
232,tt0482571,The Prestige,27,8.5,2006,866925,7800,feature,PG-13,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0.095041322314,0.857142857143,0.835616438356,0.6332804395,0.771428571429,0.172576832151,0.234042553191,0.0401891252955,-0.723404255319,0.215130023641,-0.867612293144,0.31914893617,0.0614657210402,-0.83451536643,-0.22695035461,0.167848699764,0.0212765957447,0.0141843971631,0.0543735224586,0.0921985815603,0.139479905437,0.0567375886525,1.0,0.0
392,tt0050083,12 Angry Men,27,8.9,1957,461737,5760,feature,Approved,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.095041322314,1.0,0.493150684932,0.328849378798,0.447619047619,0.172576832151,0.234042553191,0.0401891252955,0.276595744681,0.215130023641,0.132387706856,0.31914893617,0.0614657210402,0.16548463357,0.77304964539,0.167848699764,0.0212765957447,0.0141843971631,0.0543735224586,0.0921985815603,0.139479905437,0.0567375886525,1.0,0.0
