title,freq
tt0448134,5
tt0413300,2
tt0096283,5
tt1622979,1
tt1183923,1
tt0467197,1
tt0107362,1
tt0159365,2
tt0430922,1
tt0963966,1
tt0045152,1
tt0330373,3
tt0362478,1
tt0183790,1
tt0188674,1
tt0141716,1
tt0412142,3
tt3202202,1
tt0838283,1
tt0117350,1
tt0116778,1
tt0325710,2
tt0098084,1
tt0061643,1
tt0058329,1
tt0078841,1
tt1937149,5
tt0387877,2
tt0432283,2
tt1815862,1
tt2415458,1
tt0050825,2
tt0091174,1
tt1074638,3
tt0212985,7
tt0000417,1
tt0119116,1
tt0443272,1
tt0166813,1
tt0090605,2
tt0091605,2
tt1602572,1
tt0443274,4
tt0299658,2
tt3521134,1
tt2250564,1
tt0249462,1
tt1964624,1
tt4034354,2
tt1172570,1
tt1172571,1
tt0382189,1
tt0338337,1
tt0349995,1
tt1151319,1
tt0997152,1
tt0086022,2
tt0112471,4
tt1379177,1
tt0155267,1
tt0429493,3
tt0980970,3
tt0097027,1
tt0190332,2
tt1436045,1
tt0105323,2
tt1341167,1
tt0876563,1
tt0033467,4
tt0262150,1
tt2944198,1
tt1954701,1
tt0104454,1
tt0460740,1
tt0105695,5
tt0758758,33
tt0332136,1
tt0091954,1
tt0964517,14
tt0758752,2
tt0187393,1
tt0124315,1
tt1560747,4
tt0349825,1
tt0765120,1
