rating	family	certification	fantasy	writers_summary	year	id	biography	votes	directors_summary	cast_summary	title	sci_fi	crime	romance	music	comedy	type	war	horror	adventure	freq	thriller	mystery	creators	drama	history	action	runtime	western
7	0	R	0	[<Person: u'Walter Tevis' (u'nm0856677')>, <Person: u'Richard Price' (u'nm0697115')>]	1986	tt0090863	0	58911	[<Person: u'Martin Scorsese' (u'nm0000217')>]	[<Person: u'Paul Newman' (u'nm0000056')>, <Person: u'Tom Cruise' (u'nm0000129')>, <Person: u'Mary Elizabeth Mastrantonio' (u'nm0001512')>, <Person: u'Helen Shaver' (u'nm0001726')>]	The Color of Money	0	0	0	0	0	feature	0	0	0	5	0	0	[]	1	0	0	7140	0
7.5	0	R	0	[<Person: u'Lexi Alexander' (u'nm0591994')>, <Person: u'Dougie Brimson' (u'nm1471990')>]	2005	tt0385002	0	119732	[<Person: u'Lexi Alexander' (u'nm0591994')>]	[<Person: u'Elijah Wood' (u'nm0000704')>, <Person: u'Charlie Hunnam' (u'nm0402271')>, <Person: u'Claire Forlani' (u'nm0001231')>, <Person: u'Marc Warren' (u'nm0912938')>]	Green Street Hooligans	0	1	0	0	0	feature	0	0	0	6	0	0	[]	1	0	0	6540	0
8.5	0	PG	0	[<Person: u'Giuseppe Tornatore' (u'nm0868153')>, <Person: u'Giuseppe Tornatore' (u'nm0868153')>]	1988	tt0095765	0	156975	[<Person: u'Giuseppe Tornatore' (u'nm0868153')>]	[<Person: u'Philippe Noiret' (u'nm0634159')>, <Person: u'Enzo Cannavale' (u'nm0134073')>, <Person: u'Antonella Attili' (u'nm0041066')>, <Person: u'Isa Danieli' (u'nm0199774')>]	Cinema Paradiso	0	0	0	0	0	feature	0	0	0	4	0	0	[]	1	0	0	9300	0
8.9	0	Approved	0	[<Person: u'Reginald Rose' (u'nm0741627')>, <Person: u'Reginald Rose' (u'nm0741627')>]	1957	tt0050083	0	461710	[<Person: u'Sidney Lumet' (u'nm0001486')>]	[<Person: u'Henry Fonda' (u'nm0000020')>, <Person: u'Lee J. Cobb' (u'nm0002011')>, <Person: u'Martin Balsam' (u'nm0000842')>, <Person: u'John Fiedler' (u'nm0275835')>]	12 Angry Men	0	1	0	0	0	feature	0	0	0	18	0	0	[]	1	0	0	5760	0
7.1	0	PG-13	0	[<Person: u'Brian Aldiss' (u'nm0000735')>, <Person: u'Ian Watson' (u'nm0914668')>]	2001	tt0212720	0	242432	[<Person: u'Steven Spielberg' (u'nm0000229')>]	[<Person: u'Haley Joel Osment' (u'nm0005286')>, <Person: u'Jude Law' (u'nm0000179')>, <Person: u"Frances O'Connor" (u'nm0640323')>, <Person: u'Sam Robards' (u'nm0730168')>]	A.I. Artificial Intelligence	1	0	0	0	0	feature	0	0	1	4	0	0	[]	1	0	0	8760	0
7.1	0	PG-13	0	[<Person: u'Jon Hoeber' (u'nm0388377')>, <Person: u'Erich Hoeber' (u'nm0388375')>]	2010	tt1245526	0	242499	[<Person: u'Robert Schwentke' (u'nm0777881')>]	[<Person: u'Bruce Willis' (u'nm0000246')>, <Person: u'Helen Mirren' (u'nm0000545')>, <Person: u'Morgan Freeman' (u'nm0000151')>, <Person: u'Mary-Louise Parker' (u'nm0000571')>]	RED	0	1	0	0	1	feature	0	0	0	5	1	0	[]	0	0	1	6660	0
5.7	0	R	0	[<Person: u'Ryan Murphy' (u'nm0614682')>, <Person: u'Jennifer Salt' (u'nm0759022')>]	2010	tt0879870	0	65020	[<Person: u'Ryan Murphy' (u'nm0614682')>]	[<Person: u'Julia Roberts' (u'nm0000210')>, <Person: u'Javier Bardem' (u'nm0000849')>, <Person: u'Richard Jenkins' (u'nm0420955')>, <Person: u'Viola Davis' (u'nm0205626')>]	Eat Pray Love	0	0	1	0	0	feature	0	0	0	5	0	0	[]	1	0	0	7980	0
7.7	0	R	0	[<Person: u'Chris Terrio' (u'nm0006516')>, <Person: u'Tony Mendez' (u'nm5410196')>]	2012	tt1024648	1	461299	[<Person: u'Ben Affleck' (u'nm0000255')>]	[<Person: u'Ben Affleck' (u'nm0000255')>, <Person: u'Bryan Cranston' (u'nm0186505')>, <Person: u'John Goodman' (u'nm0000422')>, <Person: u'Alan Arkin' (u'nm0000273')>]	Argo	0	0	0	0	0	feature	0	0	0	8	1	0	[]	1	1	0	7200	0
9.2	0	TV-14	0	[<Person: u'Mark Gatiss' (u'nm0309693')>, <Person: u'Steven Moffat' (u'nm0595590')>]	2010	tt1475582	0	524245	[]	[<Person: u'Benedict Cumberbatch' (u'nm1212722')>, <Person: u'Martin Freeman' (u'nm0293509')>, <Person: u'Una Stubbs' (u'nm0835939')>, <Person: u'Rupert Graves' (u'nm0001291')>]	Sherlock	0	1	0	0	0	tv_series	0	0	0	4	0	1	[<Person: u'Mark Gatiss' (u'nm0309693')>, <Person: u'Steven Moffat' (u'nm0595590')>]	1	0	0	5280	0
7.6	0	R	0	[<Person: u'David Hayter' (u'nm0371684')>, <Person: u'Alex Tse' (u'nm0874844')>]	2009	tt0409459	0	398640	[<Person: u'Zack Snyder' (u'nm0811583')>]	[<Person: u'Jackie Earle Haley' (u'nm0355097')>, <Person: u'Patrick Wilson' (u'nm0933940')>, <Person: u'Carla Gugino' (u'nm0001303')>, <Person: u'Malin Akerman' (u'nm0015196')>]	Watchmen	1	0	0	0	0	feature	0	0	0	10	0	1	[]	1	0	1	9720	0
