title,freq
tt0385880,1
tt1175709,1
tt2137109,1
tt2231253,1
tt1093908,3
tt1524137,1
tt0402894,3
tt1217209,1
tt0160797,1
tt0398808,2
tt0199725,1
tt0070047,1
tt0118715,9
tt2431286,2
tt0796366,4
tt2883512,5
tt1772288,1
tt0893412,1
tt0401383,1
tt1127180,1
tt1655460,2
tt0118884,2
tt1229238,12
tt1320253,3
tt4438848,3
tt1261954,1
tt3263904,1
tt4184252,1
tt0258000,1
tt0427327,4
tt3966404,1
tt0104279,1
tt0050419,1
tt1972571,2
tt1285016,4
tt0217869,1
tt1727252,1
tt2463288,1
tt1456635,4
tt0452046,1
tt0437745,1
tt0758774,3
tt0030241,1
tt2581458,1
tt0367098,1
tt1629377,1
tt1727388,9
tt0108330,1
tt3416744,3
tt0974554,1
tt3416742,3
tt0093191,1
tt0286244,1
tt1590089,1
tt0119396,2
tt0259446,5
tt1592525,1
tt1904996,2
tt1155056,4
tt0115147,1
tt0293564,1
tt1436045,1
tt0489237,4
tt0491738,1
tt1666801,7
tt0325703,1
tt0109117,1
tt0476148,1
tt3241870,1
tt0100405,19
tt0362359,1
tt2713180,6
tt0108756,1
tt0358273,2
tt1848064,1
tt0162661,2
tt0088258,1
tt1259571,2
tt0790712,1
tt3774466,1
tt2024519,1
tt0093737,1
tt0335266,8
tt1540128,1
tt1478338,31
tt0145734,3
tt1605630,1
tt0089652,1
tt0435679,2
tt2294677,1
tt0421054,1
tt0371746,3
tt1431045,12
tt1311067,1
tt1999987,2
tt0380623,1
tt0109579,1
tt0102057,2
tt0889573,6
tt0481369,2
tt0102059,1
tt4871286,1
tt2101473,1
tt1161864,2
tt2226417,1
tt2452386,1
tt1032755,2
tt1276419,1
tt0790628,5
tt1355630,10
tt0080684,1
tt0780548,1
tt2100976,1
tt0114388,2
tt0114148,1
tt0080339,3
tt0416508,3
tt1185836,4
tt2626350,2
tt3235888,2
tt0067805,1
tt0454945,16
tt1640484,1
tt0289043,1
tt5125620,1
tt0235060,1
tt0457441,1
tt2184339,1
tt2872462,1
tt0274558,2
tt4474344,1
tt0878804,6
tt0085549,1
tt1860213,3
tt0114709,3
tt0417741,1
tt0200550,1
tt0110080,1
tt1477837,2
tt0438488,1
tt1712261,1
tt0074285,1
tt0181875,3
tt0458352,22
tt1425244,1
tt2267998,12
tt0182789,1
tt0423505,1
tt0120032,1
tt1969057,1
tt1521197,2
tt0102943,1
tt2194499,38
tt1174732,5
tt1174730,1
tt4501244,1
tt0091954,1
tt1602613,3
tt1352824,3
tt2870808,1
tt0100814,1
tt3447364,1
tt0343660,13
tt0487831,1
tt0251075,1
tt2980516,11
tt1855199,1
tt0183505,3
tt0361243,1
tt0264935,1
tt0397044,1
tt0427152,6
tt0338013,20
tt0168629,1
tt0213149,1
tt2397535,5
tt0094828,1
tt0245574,1
tt1046163,1
tt0428870,1
tt1399664,2
tt1336608,2
tt2557490,4
tt0116456,1
tt0248126,1
tt2245084,4
tt0486655,3
tt1840309,9
tt1375666,26
tt0302886,1
tt1094249,1
tt0864761,3
tt1723121,17
tt1937264,2
tt1937269,1
tt4967094,1
tt1561755,2
tt1720616,5
tt2674426,11
tt2408040,1
tt1772925,3
tt0298148,1
tt1086772,6
tt0070077,1
tt0209144,6
tt1172233,1
tt1985949,1
tt0426931,2
tt0465142,1
tt0114369,9
tt0986264,1
tt1763303,13
tt0266465,1
tt0808506,1
tt4094724,2
tt0101635,3
tt0337741,4
tt1985019,2
tt2402207,1
tt1663662,2
tt0130827,1
tt1068242,2
tt0032904,4
tt0765443,1
tt0080117,1
tt2474024,1
tt1261945,3
tt0187078,1
tt0800080,2
tt0158983,2
tt0056193,1
tt2446980,7
tt1733785,1
tt0366551,2
tt1196141,1
tt0758766,8
tt0167190,1
tt1153053,1
tt0800240,1
tt0097742,1
tt1399683,1
tt0473075,1
tt1932767,2
tt2510894,3
tt1277737,1
tt0367959,1
tt1483013,3
tt0344510,1
tt0383028,1
tt1192628,7
tt0388500,1
tt0407887,14
tt1784538,1
tt1125849,2
tt2027255,1
tt1853614,1
tt0096734,1
tt1899353,7
tt0058767,1
tt0048280,1
tt0167261,2
tt0167260,3
tt0172493,2
tt0172495,4
tt1972819,1
tt0067482,1
tt1502712,1
tt2241351,1
tt1640459,2
tt0377752,2
tt1403981,13
tt0489597,1
tt1650407,2
tt2802144,9
tt3488710,2
tt0457419,1
tt0080923,1
tt0138704,1
tt0073650,1
tt0080439,1
tt0175880,3
tt2870756,2
tt0475394,1
tt0086190,1
tt0106611,1
tt1798684,4
tt4357170,1
tt0790636,4
tt0379976,1
tt1204975,3
tt0083658,2
tt0212338,3
tt0110413,4
tt0088680,2
tt1293316,1
tt0110322,2
tt0488177,1
tt0120689,6
tt1183252,1
tt1706620,2
tt0059968,1
tt1838544,1
tt1710417,1
tt0323033,1
tt0327597,2
tt1700841,1
tt1294688,2
tt0081505,1
tt1010048,7
tt0038650,3
tt2980210,1
tt1781840,1
tt0365737,1
tt0408985,1
tt2404181,1
tt2486678,2
tt0450259,4
tt0120338,11
tt0403702,1
tt0320691,1
tt1243974,4
tt0274812,1
tt0243585,1
tt2294449,6
tt0375679,2
tt1091191,4
tt1606389,19
tt0406816,1
tt5222624,1
tt0290334,1
tt3502262,1
tt0455944,4
tt1410218,1
tt2041385,1
tt1622547,5
tt0444678,1
tt1675434,27
tt0164184,1
tt1454029,32
tt0469623,1
tt3420108,1
tt0298203,1
tt0327137,2
tt2273657,2
tt0099582,2
tt2140379,1
tt2379713,4
tt0100802,1
tt0116282,2
tt1731697,1
tt0756683,2
tt0117802,1
tt1308729,2
tt2823054,1
tt1120985,11
tt4262980,1
tt0838221,2
tt3850214,3
tt0099871,1
tt3012698,1
tt0337563,8
tt0834001,1
tt0430912,2
tt0381707,2
tt0417397,1
tt0166924,1
tt0117737,1
tt1586265,3
tt1698010,1
tt1298649,2
tt1230414,7
tt1210819,3
tt0315327,8
tt1859438,1
tt2191701,2
tt0373469,4
tt0829150,2
tt2312718,2
tt1375670,8
tt3440298,1
tt2205776,1
tt0100157,1
tt1417075,1
tt0112384,3
tt0102511,1
tt2567712,1
tt0465624,1
tt0294357,1
tt1742650,1
tt0247586,1
tt0319262,1
tt0054743,1
tt1204342,3
tt2275946,1
tt1753968,2
tt1687281,1
tt0050598,1
tt0887912,1
tt0119643,4
tt1655441,12
tt1655442,9
tt1486834,11
tt0397442,1
tt0393162,1
tt2039393,1
tt0443543,4
tt1663676,1
tt0211933,1
tt3062976,1
tt0086425,1
tt0356150,3
tt0104070,1
tt0185906,2
tt0095327,1
tt0338751,3
tt0368709,3
tt1473832,3
tt1033643,16
tt0104257,5
tt0105388,1
tt1172049,1
tt0278435,1
tt1753813,1
tt0097778,1
tt1599348,2
tt2523832,1
tt2258345,1
tt0151804,5
tt2094877,1
tt0059742,3
tt1229381,1
tt0762073,2
tt1972779,5
tt3830558,1
tt0280590,3
tt1493842,2
tt0093886,1
tt0162222,4
tt1155076,1
tt3077108,1
tt3381008,1
tt3367296,1
tt0440963,1
tt2347569,3
tt0139809,1
tt1386703,1
tt1802197,2
tt0960790,1
tt3399024,1
tt0293508,2
tt0301357,1
tt1640680,1
tt1934205,1
tt0477302,4
tt2172584,1
tt1465522,5
tt0433035,9
tt0762105,1
tt0762107,3
tt0108778,4
tt2741602,1
tt0172156,1
tt0790736,1
tt1637706,6
tt1704573,5
tt0387514,1
tt0435651,1
tt0108979,1
tt2076781,1
tt0219854,1
tt1649419,3
tt0085334,1
tt0335119,1
tt0780362,1
tt1051904,1
tt2459156,1
tt0090203,1
tt1291570,1
tt1853739,1
tt1817273,8
tt0429493,1
tt1241316,1
tt0918927,1
tt0814255,1
tt0230838,3
tt2503944,3
tt0375063,3
tt1228705,3
tt2319580,1
tt0808417,1
tt0470752,5
tt1606259,1
tt1077274,1
tt0147800,41
tt0088128,7
tt0072431,2
tt1300854,3
tt0350028,1
tt3729920,1
tt1300851,1
tt1864405,1
tt0061512,1
tt0327056,4
tt4874696,1
tt0391304,11
tt2599898,1
tt0097958,1
tt3726704,1
tt0082933,1
tt0371257,1
tt0100944,1
tt0988595,19
tt0120303,1
tt0870111,1
tt1440292,5
tt0120655,1
tt0120657,1
tt1235830,1
tt0391891,1
tt0441773,2
tt0341555,1
tt0303461,1
tt3205376,1
tt0362120,1
tt0350258,1
tt0936501,5
tt0163777,1
tt0120789,2
tt0839980,2
tt0988045,7
tt0210945,5
tt1016301,1
tt1235796,1
tt1409024,1
tt0077975,2
tt0190590,5
tt1606392,7
tt0423294,1
tt0325980,4
tt0904208,1
tt0338135,1
tt4062536,1
tt1839492,14
tt3797868,2
tt0274117,1
tt2363178,1
tt0079522,2
tt0448011,2
tt0025316,2
tt0360717,1
tt0373074,1
tt1623205,1
tt3792960,1
tt2316411,1
tt2726560,9
tt0338564,1
tt1450321,1
tt2349144,1
tt0139239,1
tt0203009,4
tt2702724,1
tt0455967,8
tt1057500,1
tt2322441,5
tt0037515,1
tt0206634,4
tt1068678,1
tt1850397,2
tt2364582,2
tt0378109,1
tt0892318,7
tt0463345,1
tt1981115,3
tt4786824,1
tt0368447,2
tt1250777,8
tt1951181,2
tt0314331,36
tt1672845,1
tt0050105,1
tt0279778,1
tt0482571,7
tt0892791,1
tt1718835,1
tt1985966,1
tt0119675,1
tt3181822,1
tt1649780,1
tt3065204,2
tt4651520,6
tt0800039,16
tt1446192,1
tt1542344,1
tt0112281,2
tt0372784,6
tt0051745,1
tt0118617,2
tt2490326,1
tt4636046,1
tt0119217,11
tt1845307,1
tt0382932,3
tt1117666,1
tt0372237,3
tt0352248,3
tt0090693,1
tt0386032,1
tt0097165,5
tt0108160,12
tt1809398,3
tt2004279,1
tt1517260,4
tt1560139,1
tt2203939,9
tt0266915,2
tt0083929,1
tt0246578,2
tt2316801,1
tt0096754,1
tt1872194,3
tt5719198,1
tt0043983,1
tt0119698,4
tt0409184,1
tt1934231,1
tt1068680,12
tt2361509,13
tt0241527,3
tt0410297,6
tt0805564,9
tt2025690,1
tt0115082,1
tt0217505,1
tt3622592,6
tt0376136,5
tt0257106,1
tt0457430,3
tt1219342,1
tt4387040,1
tt0097576,1
tt1014759,2
tt0335438,2
tt0119896,1
tt1586676,1
tt0163187,1
tt1291584,22
tt0069495,2
tt0119528,5
tt0882977,1
tt1240982,3
tt1823664,1
tt1179933,2
tt1683526,2
tt2293640,5
tt0215129,3
tt0420223,8
tt4824302,2
tt0129387,12
tt2043932,1
tt0280380,2
tt0865297,1
tt0995829,1
tt3079380,6
tt2244901,3
tt0095953,3
tt1825157,1
tt0110475,4
tt0253798,1
tt0061523,1
tt1076240,1
tt1625346,9
tt1650062,15
tt0094336,1
tt2381991,2
tt0317740,1
tt0265029,1
tt0120824,1
tt1259521,2
tt1205558,2
tt0790724,3
tt2358891,1
tt0289765,1
tt0822847,1
tt0822849,1
tt0109830,22
tt0109831,8
tt1104001,2
tt0113819,1
tt1645080,10
tt2505294,1
tt0415978,1
tt1170358,2
tt1059955,1
tt1645089,1
tt1282140,44
tt2326554,1
tt2872718,5
tt2120120,2
tt1001508,15
tt0063374,1
tt0106387,2
tt0080761,2
tt1242599,1
tt0458525,1
tt0848228,11
tt1562568,1
tt0988108,1
tt3195644,1
tt1826940,3
tt0457939,31
tt0110632,1
tt1596365,1
tt0057187,1
tt1670345,16
tt1596363,11
tt0032599,2
tt1082886,1
tt1441912,1
tt1296898,1
tt0139134,3
tt0160862,3
tt1131734,1
tt1211837,3
tt2461126,1
tt4366830,1
tt0021749,1
tt0443706,2
tt0074812,1
tt0414453,1
tt0770521,1
tt1220719,2
tt0374546,2
tt1060277,1
tt2051879,1
tt0085995,1
tt1951261,5
tt1453405,1
tt1632708,55
tt1951264,7
tt1951266,2
tt1103275,1
tt2908446,3
tt0075148,4
tt1632701,1
tt1401152,6
tt0119098,1
tt0448157,2
tt0100486,1
tt0403508,3
tt0263757,2
tt1321870,4
tt1578275,1
tt3110958,3
tt1837642,1
tt1568338,1
tt0080491,1
tt1606180,1
tt1568337,1
tt1439629,2
tt4324274,1
tt0829482,12
tt2935476,2
tt1210166,21
